sample_id,patch_name,is_hard,sci_res2_norm,baseline_dice,ours_dice,delta_dice,baseline_recall,ours_recall,delta_recall,baseline_fp_pixels,ours_fp_pixels,delta_fp_pixels,baseline_fn_pixels,ours_fn_pixels,delta_fn_pixels
22,22_y128_x256.png,False,0.5609104037284851,0.8094415664672852,0.824103593826294,0.014662027359008789,0.7808219149173568,0.8126619740367939,0.0318400591194371,401,431,30,592,506,-86
22,22_y128_x320.png,False,0.5235212445259094,0.8129055500030518,0.8314645886421204,0.018559038639068604,0.7403151650022483,0.7790544951442728,0.038739330142024575,247,289,42,791,673,-118
22,22_y128_x384.png,False,0.5235865712165833,0.8496240377426147,0.8606629371643066,0.011038899421691895,0.7771664352760208,0.8071526800353434,0.029986244759322545,190,249,59,810,701,-109
22,22_y192_x0.png,True,0.8072956204414368,0.6944140195846558,0.6899611949920654,-0.004452824592590332,0.6084452916655922,0.5969289769968429,-0.011516314668749361,150,139,-11,408,420,12
22,22_y192_x64.png,True,0.7491727471351624,0.7392950654029846,0.7313119173049927,-0.007983148097991943,0.7202043091929381,0.6912599279724181,-0.02894438122052001,402,351,-51,493,544,51
22,22_y192_x128.png,True,0.6265934109687805,0.7528089880943298,0.7660377621650696,0.013228774070739746,0.7743533254025684,0.7820583336155292,0.007705008212960829,514,472,-42,410,396,-14
22,22_y192_x192.png,False,0.5426118969917297,0.7581047415733337,0.7693750262260437,0.011270284652709961,0.7334137470843561,0.7424607916618771,0.009047044577520924,334,311,-23,442,427,-15
22,22_y192_x256.png,True,0.6109257936477661,0.7071672081947327,0.7172459959983826,0.010078787803649902,0.6395061688919372,0.6623456749237921,0.022839506031854917,274,299,25,584,547,-37
22,22_y192_x320.png,True,0.5993678569793701,0.7319735884666443,0.7455357313156128,0.013562142848968506,0.6567010275427783,0.6886597902646403,0.031958762721862044,267,308,41,666,604,-62
22,22_y192_x384.png,False,0.577846109867096,0.8430953621864319,0.8508272171020508,0.0077318549156188965,0.7890104006694841,0.8162176558649835,0.02720725519549938,310,384,74,791,689,-102
22,22_y192_x437.png,True,0.681067943572998,0.8444650769233704,0.856928825378418,0.012463748455047607,0.7976051378574616,0.8352803713922886,0.037675233534827046,313,391,78,693,564,-129
22,22_y256_x0.png,True,0.9527600407600403,0.5321739315986633,0.5175438523292542,-0.01463007926940918,0.42977527486270684,0.4143258368774461,-0.015449437985260717,132,133,1,406,417,11
22,22_y256_x64.png,True,0.8356077671051025,0.6877828240394592,0.6769102811813354,-0.01087254285812378,0.653635647743271,0.6372165704674232,-0.016419077275847793,316,314,-2,443,464,21
22,22_y256_x128.png,True,0.8580194115638733,0.6599401831626892,0.661897599697113,0.001957416534423828,0.6609281387655079,0.6579341268118704,-0.0029940119536375764,457,441,-16,453,457,4
22,22_y256_x192.png,True,0.8000372052192688,0.5944751501083374,0.59450364112854,2.849102020263672e-05,0.5445344074439837,0.536437241534036,-0.00809716590994769,284,265,-19,450,458,8
