patch_name,is_hard,sci_res2_norm,p0_dice,p5_dice,j1_dice,j2_dice,j3_dice
36_y256_x0.png,True,0.60186368227005,0.7745713100185223,0.7240506340757357,0.7850175583885385,0.7782625950882086,0.7676027685486252
36_y256_x64.png,False,0.5731769800186157,0.8003778343816819,0.7800751886589123,0.8155750081027014,0.800238877873279,0.8023471284671182
36_y256_x128.png,True,0.5993478894233704,0.7695445283156203,0.7598310050054241,0.7717815352022707,0.7598363243316452,0.7645074231966686
36_y256_x192.png,False,0.5283802151679993,0.7230460932944044,0.7074268578116021,0.7159851311673414,0.7373440948740128,0.7247386770238533
36_y256_x256.png,False,0.5275992155075073,0.7118983966848316,0.6970767757883817,0.7206020704904293,0.732518031569401,0.7202572356261825
36_y256_x320.png,False,0.4755246341228485,0.7342968323115708,0.684859617725375,0.7189403980955221,0.7287862520709284,0.7127272735308329
36_y256_x384.png,False,0.4565361738204956,0.8479313686897311,0.8149058151584687,0.8289738432877615,0.8349648423618298,0.8311173976929033
36_y256_x437.png,True,0.5837335586547852,0.8752660708453724,0.857182822972188,0.856110107248561,0.8564146136272803,0.8567756677755595
36_y320_x64.png,False,0.5158075094223022,0.8375000004062501,0.8358655047674582,0.8505154642677708,0.846281777509428,0.8483240900691487
36_y320_x128.png,False,0.5325851440429688,0.820791311557302,0.8258455329988755,0.8377793803466009,0.83445945985893,0.8261748362148185
36_y320_x192.png,False,0.472880870103836,0.8306724725915036,0.8280952385045353,0.8444544638312569,0.8504545457944216,0.8379728769022773
36_y320_x256.png,False,0.5154318809509277,0.7694822894564516,0.7712695473859805,0.7871853552321756,0.7818844357577188,0.7853211014801544
36_y320_x320.png,False,0.5095484852790833,0.7649106526690401,0.7647191523466746,0.7717190393444571,0.7571560485753555,0.7620826529019785
36_y320_x384.png,False,0.4770621955394745,0.8367509142636291,0.8260936778078626,0.8212845178075016,0.8223270443045172,0.8279911142050284
36_y384_x64.png,False,0.4727380573749542,0.8635658918254111,0.861011753037783,0.8771072565914799,0.8783147462743129,0.879620379921028
36_y384_x128.png,False,0.3723736703395843,0.8900656642870882,0.9014912835507428,0.8991869920748232,0.901760131187556,0.8982412062432136
36_y384_x192.png,False,0.4024381637573242,0.905775076146952,0.9097946820770874,0.9149522113802815,0.9126723573331051,0.9094294905884044
36_y384_x256.png,False,0.4169646203517914,0.8966177410711268,0.8974520291012079,0.8955909370857457,0.8960000001631373,0.8940428913517984
36_y384_x320.png,False,0.3773297071456909,0.8803858522823379,0.8878754522914366,0.884016523857616,0.8827674569462405,0.885899513961265
36_y384_x384.png,False,0.5169488787651062,0.8635990142489749,0.8757491013269095,0.8682479572089935,0.8609030170866511,0.8768071678338278
36_y448_x192.png,False,0.5195604562759399,0.887859875401933,0.8856447690883115,0.8837209304617246,0.8850994724216413,0.8851132688407903
36_y448_x256.png,False,0.5448848605155945,0.8907899528744267,0.8899065764976981,0.8918445924188929,0.892424516556817,0.8921852389794044
36_y456_x192.png,False,0.5272297859191895,0.8864075587579825,0.8816785639591639,0.8810776681097081,0.8794971827492476,0.8807932746695555
36_y456_x256.png,False,0.5373483300209045,0.8888033861315826,0.887074830151458,0.8888065235566965,0.8893144391242542,0.8894000385482077
38_y64_x64.png,False,0.1668489724397659,0.8159354522645716,0.8285280737049667,0.8224489804977093,0.8106772129971468,0.8068796078286015
38_y64_x128.png,False,0.2149722129106521,0.8368105177570434,0.8324022351050216,0.8398293034428754,0.8461104852138938,0.8363534992016909
38_y64_x192.png,False,0.2639303505420685,0.7991718431698451,0.8116237578087593,0.8029008034112903,0.8191056915164998,0.8224582705552396
38_y64_x256.png,False,0.3067835569381714,0.8067765572189183,0.8189556019807785,0.7871788833674785,0.8233431354369077,0.8181818185929856
38_y64_x320.png,False,0.4226480722427368,0.8485273494941666,0.8528486545738402,0.8364396449461076,0.8565430373398477,0.8419410747973292
38_y128_x64.png,False,0.4240243136882782,0.7483870979337,0.7776210635748891,0.7668488170908523,0.742477877245673,0.754833041498976
38_y128_x128.png,False,0.5096588730812073,0.7778774296625488,0.8031448448649989,0.7919858580082916,0.7833622189966429,0.788856305604527
38_y128_x192.png,False,0.530053973197937,0.7979712599366627,0.8145091229050628,0.7974710225553825,0.8014842304648852,0.8014303748392294
38_y128_x256.png,False,0.4705254137516022,0.8313725493502498,0.8351340539513125,0.8299531984595296,0.8298242228514116,0.8290398129800159
38_y128_x320.png,False,0.4345861077308655,0.8263198167055856,0.8107896798069005,0.8136954862018067,0.8095602298096363,0.8118393238288693
38_y128_x384.png,False,0.4835343062877655,0.8449669363042367,0.8289163724544812,0.8233762479048513,0.8318793437352072,0.835584263306541
38_y192_x0.png,False,0.4684774875640869,0.5852749339676148,0.6560283718437201,0.6579634494520152,0.6219839175872751,0.656565659456518
38_y192_x64.png,False,0.5202934145927429,0.7322611176335803,0.73091976648278,0.7341772164361123,0.7333639296311889,0.732574033109002
38_y192_x128.png,True,0.6629345417022705,0.7004933061998121,0.7213352695162,0.7174066253791168,0.7185134214779304,0.7351425636030829
