patch_name,gt_sci_res2_norm,fov_ratio,sample_id,is_hard,j3_dice,j3_recall,p0_dice,p0_recall,p5_dice,p5_recall,baseline_dice,baseline_recall,delta_dice_j3_vs_p0,delta_dice_j3_vs_p5,delta_recall_j3_vs_p0,delta_recall_j3_vs_p5,image_path,mask_path,fov_path,patch_y,patch_x,patch_size,stride,vessel_area,skeleton_len,junction_count,endpoint_count,component_count,endpoint_eff,sci_raw,sci_stable,sci_base,topo_density,sci_topo,sci_raw_norm,sci_stable_norm,sci_base_norm,topo_density_norm,sci_topo_norm,sci_area_trend,sci_res,sci_res_norm,sci_fov_trend,sci_res2,sci_res2_norm,is_true_hard,j3_vs_p0,j3_vs_p5
22_y128_x64.png,0.54018235206604,0.995056,22,False,0.8150261535543839,0.7902259069145877,0.8146911523618147,0.787459655198434,0.8230842009860829,0.8022129976845873,0.8146911523618147,0.787459655198434,0.00033500119256923977,-0.008058047431699022,0.0027662517161537448,-0.011987090769999598,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,128,64,128,64,2169,753,15,20,3,14,0.3471645903772955,0.2980020802956643,0.2980020802956643,0.0304116861831117,0.3161275717913968,0.2726254463195801,0.3143724799156189,0.3143724799156189,0.5126457810401917,0.3159254193305969,0.2892114222049713,0.0269161462783813,0.5943318009376526,0.0130803231149911,0.0138358231633901,0.54018235206604,False,tied,worse
22_y128_x128.png,0.5663115978240967,1.0,22,False,0.8315730964766109,0.8483931914994586,0.8267640841631146,0.8128544392708716,0.8387219478152873,0.8336483900429171,0.8267640841631146,0.8128544392708716,0.004809012313496286,-0.007148851338676376,0.035538752228586934,0.014744801456541445,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,128,128,128,64,2645,860,19,20,2,16,0.3251417757083486,0.2815194542486394,0.2815194542486394,0.0303488368564088,0.2986070302264338,0.2347539812326431,0.2729857563972473,0.2729857563972473,0.510935366153717,0.2745193541049957,0.2589905261993408,0.0396164953708648,0.629876434803009,0.0170214362442493,0.0225950591266155,0.5663115978240967,False,tied,worse
22_y128_x192.png,0.5750489830970764,1.0,22,False,0.8314367001574738,0.8455696171950465,0.824195906754028,0.8155515341209709,0.8366345632625213,0.8325497257412305,0.824195906754028,0.8155515341209709,0.007240793403445855,-0.00519786310504744,0.030018083074075608,0.01301989145381599,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,128,192,128,64,2765,883,21,20,2,16,0.3193490042699854,0.2771384363623783,0.2771384363623783,0.0318233291979237,0.2947773717498939,0.2247924208641052,0.2619853913784027,0.2619853913784027,0.551063597202301,0.2654687762260437,0.2522318661212921,0.0425454974174499,0.6380738615989685,0.0170214362442493,0.0255240611732006,0.5750489830970764,False,better,worse
22_y128_x256.png,0.5609104037284851,1.0,22,False,0.817052827030486,0.8159940732469675,0.8094415662839348,0.7808219149173568,0.8168156746874345,0.7948907782492011,0.8094415662839348,0.7808219149173568,0.007611260746551163,0.00023715234305143884,0.035172158329610737,0.02110329499776642,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,128,256,128,64,2701,858,19,22,3,16,0.3176601247032205,0.2758575308250226,0.2758575308250226,0.0321678317929157,0.2936050081257994,0.2218881547451019,0.2587691247463226,0.2587691247463226,0.5604392290115356,0.2626981437206268,0.2557991445064544,0.0378058552742004,0.6248089671134949,0.0170214362442493,0.020784419029951,0.5609104037284851,False,better,tied
22_y128_x320.png,0.5235212445259094,1.0,22,False,0.8117710392754871,0.7426132608581311,0.8129055518873368,0.7403151650022483,0.8190777898291486,0.7639527223770429,0.8129055518873368,0.7403151650022483,-0.001134512611849714,-0.0073067505536614785,0.002298095855882809,-0.021339461518911862,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,128,320,128,64,3046,847,21,21,4,13,0.27806959856182,0.2453508134410675,0.2453508134410675,0.0354781577865624,0.2627600031857148,0.1538064330816269,0.182168960571289,0.182168960571289,0.6505295038223267,0.1898026168346405,0.2374880164861679,0.0252719968557357,0.5897302627563477,0.0170214362442493,0.0082505606114864,0.5235212445259094,False,tied,worse
22_y128_x384.png,0.5235865712165833,0.981506,22,False,0.837273143453907,0.7551581822416555,0.8496240603765052,0.7771664352760208,0.8404395606733486,0.7889958712819921,0.8496240603765052,0.7771664352760208,-0.012350916922598154,-0.003166417219441553,-0.022008253034365266,-0.03383768904033657,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,128,384,128,64,3630,848,16,21,3,15,0.2336088147834467,0.2099438693781225,0.2099438693781225,0.0285966977759823,0.2219512721431755,0.0773496106266975,0.0932647511363029,0.0932647511363029,0.4632509350776672,0.0933598801493644,0.2107675671577453,0.0111837089061737,0.550301194190979,0.0029112352058291,0.0082724737003445,0.5235865712165833,False,worse,tied
22_y192_x0.png,0.8072956204414368,0.850525,22,True,0.6873589182428955,0.584452969439031,0.6944140213887513,0.6084452916655922,0.6906552111135595,0.6170825276671542,0.6944140213887513,0.6084452916655922,-0.007055103145855779,-0.0032962928706640193,-0.023992322226561225,-0.03262955822812319,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,0,128,64,1042,554,12,17,4,9,0.5316698605405964,0.4263585523651771,0.4263585523651771,0.035469313439182,0.4566038426278098,0.5899093151092529,0.6366661190986633,0.6366661190986633,0.6502888202667236,0.6479111313819885,0.400851160287857,0.055752694606781,0.6750370264053345,-0.0476267300546169,0.1033794283866882,0.8072956204414368,True,worse,tied
22_y192_x64.png,0.7491727471351624,1.0,22,True,0.7267950971196874,0.7065834239126934,0.7392950779513688,0.7202043091929381,0.7484204487408948,0.7395005633399514,0.7392950779513688,0.7202043091929381,-0.012499980831681468,-0.021625351621207378,-0.013620885280244743,-0.032917139427258046,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,64,128,64,1762,843,17,30,9,12,0.4784335954685948,0.3909831458547452,0.3909831458547452,0.0393831549302116,0.4217794454713431,0.4983617663383484,0.5478410720825195,0.5478410720825195,0.7568038702011108,0.5656111240386963,0.3208629488945007,0.1009165048599243,0.8014376163482666,0.0170214362442493,0.0838950723409652,0.7491727471351624,True,worse,worse
22_y192_x128.png,0.6265934109687805,1.0,22,True,0.7632726346158691,0.818932301491842,0.7528089894253371,0.7743533254025684,0.7757255942592992,0.8090258623608924,0.7528089894253371,0.7743533254025684,0.010463645190532,-0.012452959643430073,0.044578976089273636,0.009906439130949685,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,128,128,64,1817,778,12,22,4,14,0.428178313548826,0.356399725553805,0.356399725553805,0.0275064263816654,0.3760062911805881,0.4119403958320617,0.4610046148300171,0.4610046148300171,0.4335792362689972,0.4574360251426697,0.3161817193031311,0.0598245859146118,0.6864331364631653,0.0170214362442493,0.0428031496703624,0.6265934109687805,True,better,worse
22_y192_x192.png,0.5426118969917297,1.0,22,False,0.7641881646003394,0.7593486082065826,0.758104738908651,0.7334137470843561,0.7923715786146676,0.7768395610564562,0.758104738908651,0.7334137470843561,0.006083425691688404,-0.028183414014328112,0.025934861122226427,-0.017490952849873675,C:\Users\zhang\Desktop\vessel\images\22_training.tif,C:\Users\zhang\Desktop\vessel\1st_manual\22_manual1.gif,C:\Users\zhang\Desktop\vessel\mask\22_training_mask.gif,192,192,128,64,1658,668,10,23,8,7,0.4028950518522614,0.3385379956512325,0.3385379956512325,0.034356286910834,0.3617998126688573,0.3684621453285217,0.4161551296710968,0.4161551296710968,0.6199979186058044,0.4238620102405548,0.3301281034946441,0.0316717028617858,0.6076412200927734,0.0170214362442493,0.0146502666175365,0.5426118969917297,False,better,worse
